rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,0.66,0.11489173753001239,0.160070337081811,-0.054774662082770216,0.4498614152192811,0.361250942221348,0.31350534171492495,4.627515631485224,4.631498631200654,0.5,0.3,0.40974221699386904,0.054774662082770216
0,0.68,0.12398647600369314,0.1671825876742751,-0.048484640249894566,0.45941855981165736,0.3499841354895886,0.31549684157264,4.614849982229281,4.614797084380035,0.5,0.3,0.3987814379394092,0.048484640249894566
0,0.7000000000000001,0.13326043314985903,0.17406421260314633,-0.042174967907687995,0.46778323436791175,0.33818715379870024,0.31547039264801713,4.606054155088541,4.602349290147215,0.5,0.3,0.3877598901906882,0.042174967907687995
0,0.72,0.14268988320662904,0.18070615566835785,-0.035884084379434286,0.47496882203584195,0.3260146872673448,0.3136179601773539,4.600695412889582,4.593692681026175,0.5,0.3,0.3766982092581732,0.035884084379434286
0,0.74,0.1522514002164461,0.18710227478536176,-0.029646738835204245,0.48099181994075546,0.31360348680118605,0.3101165942456503,4.598361217461334,4.588388790867115,0.5,0.3,0.3656158981910692,0.029646738835204245
0,0.76,0.16192191821804514,0.19324899343899352,-0.023494269083262333,0.48587164301296215,0.3010733839544503,0.30513038094854084,4.598661526970142,4.5860249680143435,0.5,0.3,0.35453147502465027,0.023494269083262333
0,0.78,0.1716787881476101,0.19914497315127935,-0.01745484425907051,0.4896304882336148,0.2885283727646719,0.2988121014706415,4.601230472335213,4.586215514108134,0.5,0.3,0.34346259562414955,0.01745484425907051
0,0.8,0.18149983240142392,0.20479080798333762,-0.011553677020793072,0.49229323423502536,0.27605773158710933,0.2913046223571021,4.605727488276299,4.588602328290008,0.5,0.3,0.33242615270881853,0.011553677020793072
0,0.8200000000000001,0.19136339756722842,0.2101887416773498,-0.0058132103735824845,0.49388735674093115,0.26373716549258763,0.2827420423639566,4.611837966647384,4.59285512688509,0.5,0.3,0.3214383525386206,0.0058132103735824845
0,0.84,0.2012484054900905,0.2153424076790781,-0.0002532837251148206,0.49444284515503134,0.2516299521246295,0.27325062248280974,4.619273493109843,4.598671300436459,0.5,0.3,0.31051477124251076,0.0002532837251148206
0,0.86,0.21113440258673674,0.22025659196099265,0.005108717761174454,0.49399210974687063,0.23978807608809702,0.26294952614611766,4.6277717226831,4.60577546303058,0.5,0.3,0.2996703930898031,0.005108717761174454
0,0.88,0.22100160714689718,0.22493701828794713,0.010257726985834204,0.49256987238974415,0.22825333899333541,0.2519513963198574,4.637095945057709,4.613918742977602,0.5,0.3,0.28891963318216757,0.010257726985834204
0,0.9,0.23083095424897326,0.22939015532919851,0.015180868901830818,0.4902130367239848,0.2170584342243341,0.24036279527980398,4.647034386559867,4.622877858907384,0.5,0.3,0.27827634709934124,0.015180868901830818
0,0.92,0.24060413785907026,0.23362304482032972,0.019867342169164484,0.4869605359998086,0.20622797734382475,0.22828453145356242,4.657399292136604,4.63245402103818,0.5,0.3,0.2677538299908335,0.019867342169164484
0,0.9400000000000001,0.2503036496668446,0.23764314981430498,0.024308306442743614,0.4828531587463405,0.19577948479245072,0.21581189590435068,4.668025827536076,4.6424716936147465,0.5,0.3,0.2573648074908049,0.024308306442743614
0,0.96,0.2599128142294489,0.24145822193041133,0.02849677369122398,0.4779333538672969,0.18572429517841524,0.20303482894368585,4.678770838865209,4.652777251162162,0.5,0.3,0.24712142066355172,0.02849677369122398
0,0.98,0.2694158200378329,0.24507618641104267,0.03242750233158246,0.4722450178287807,0.17606842898103384,0.190038035092162,4.689511503826566,4.663237558150865,0.5,0.3,0.23703520697984848,0.03242750233158246
