rollout,t,p_x,p_z,theta,v_x,v_z,omega,u_1,u_2,ref_p_x,ref_p_z,pos_error,att_error
0,6.640000000000001,-0.9523121468989255,-0.2649888834554854,-0.059259038631569616,0.08856783526028757,-0.5203172536754144,0.01533867833917757,5.248394797200168,5.2501105760511,-0.8763066800438634,-0.4221639627510078,0.17458761852837593,0.059259038631569616
0,6.66,-0.950416654069046,-0.275261200189079,-0.058943686170531404,0.10097043123088628,-0.5069137678348401,0.01619656776464362,5.260805131890584,5.2624747728737375,-0.8686315144381914,-0.4303710135019716,0.1753506864839678,0.058943686170531404
0,6.68,-0.9482734908706419,-0.2852604611295657,-0.05861140661032276,0.1133342531682048,-0.4930116415224667,0.017031388256220303,5.272872114670381,5.274494698858511,-0.860742027003944,-0.4381533400219315,0.17617601875012015,0.05861140661032276
0,6.7,-0.9458834793361239,-0.29497682871739034,-0.0582626659242577,0.12565466022618438,-0.47862440117201277,0.017842680350285356,5.284584039103576,5.28615878133343,-0.8526401643540921,-0.44550326209418406,0.17706643649765114,0.0582626659242577
0,6.72,-0.9432475337006347,-0.3044007406585951,-0.057897938606102727,0.1379270735305065,-0.4637660469512383,0.01863005146521246,5.29592952814844,5.297455777616966,-0.8443279255020155,-0.45241352623300946,0.1780249240406126,0.057897938606102727
0,6.74,-0.9403666591087287,-0.3135229192710742,-0.057517706329455846,0.15014698152032838,-0.4484510399131425,0.019393176199475448,5.306897544730221,5.308374785041728,-0.8358073613682702,-0.4588773128419906,0.17905459076590788,0.057517706329455846
0,6.76,-0.937241950216817,-0.32233438056935615,-0.0571224566039088,0.16230994502857382,-0.43269428869757665,0.020131796355228992,5.31747740211001,5.318905250783522,-0.8270805742745618,-0.4648882429441257,0.1801586312876949,0.0571224566039088
0,6.78,-0.9338745896967503,-0.3308264430789987,-0.05671268143343666,0.1744116020866601,-0.4165111357908423,0.02084572069198476,5.327658774039191,5.3290369814882,-0.8181497174250235,-0.47044038447711267,0.18134028425869272,0.05671268143343666
0,6.8,-0.9302658466461808,-0.3389907363718362,-0.056288875982351924,0.18644767244110694,-0.39991734335146095,0.02153482441648924,5.33743170468826,5.3387601526878035,-0.8090169943749476,-0.4755282581475767,0.1826027903120655,0.056288875982351924
0,6.82,-0.926417074911575,-0.34681920931349114,-0.055851537254024426,0.19841396177108495,-0.38292907861094166,0.022199048416260858,5.346786618338015,5.348065317996547,-0.7996846584870907,-0.4801468428384715,0.18394934964321116,0.055851537254024426
0,6.84,-0.9223297113299548,-0.3543041380147452,-0.05540116278740655,0.21030636559760163,-0.3655628988590407,0.022838398245526914,5.355714328820524,5.3569434180764794,-0.7901550123756906,-0.4842915805643155,0.1853830797678909,0.05540116278740655
